Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed3pm,Humidity3pm,Pressure3pm,Cloud3pm,Temp3pm,RainToday,RainTomorrow
16-Jul,Sydney,16.5,16.9,17.0,2.4,0.0,35.0,13.0,90.0,1018.4,8.0,16.2,Yes,Yes
16-Jul,Sydney,13.9,19.3,20.4,1.8,2.6,31.0,2.0,79.0,1016.1,5.0,17.6,Yes,No
16-Jul,Sydney,13.1,25.7,0.0,0.2,7.4,52.0,30.0,44.0,1001.0,4.0,25.1,No,Yes
16-Jul,Sydney,14.5,17.4,6.0,7.6,10.0,69.0,43.0,31.0,1003.8,1.0,17.0,Yes,No
16-Jul,Sydney,7.8,14.3,0.0,4.0,5.4,46.0,15.0,39.0,1012.1,2.0,13.6,No,No
16-Jul,Sydney,8.4,17.9,0.0,4.0,9.9,44.0,24.0,31.0,1011.3,1.0,17.1,No,No
16-Jul,Sydney,10.2,17.9,0.0,4.8,9.9,39.0,9.0,47.0,1012.8,1.0,17.7,No,No
16-Jul,Sydney,10.8,18.6,0.0,5.4,10.1,63.0,26.0,32.0,1013.3,3.0,18.5,No,No
16-Jul,Sydney,8.8,19.4,0.0,4.0,10.1,48.0,11.0,34.0,1020.5,0.0,19.0,No,No
16-Jul,Sydney,7.3,18.5,0.0,4.0,10.1,50.0,11.0,34.0,1018.0,2.0,17.6,No,No
16-Jul,Sydney,8.7,19.8,0.0,4.2,10.0,33.0,9.0,50.0,1020.2,3.0,17.9,No,No
16-Jul,Sydney,10.4,20.9,0.0,2.8,3.2,24.0,7.0,37.0,1015.3,2.0,20.5,No,No
16-Aug,Sydney,10.9,18.4,0.0,2.2,0.7,22.0,6.0,54.0,1013.0,8.0,17.0,No,No
16-Aug,Sydney,11.5,15.8,0.4,1.0,0.9,54.0,24.0,77.0,1013.9,8.0,13.2,No,Yes
16-Aug,Sydney,10.7,14.6,24.8,2.6,0.2,63.0,24.0,89.0,1017.7,8.0,12.6,Yes,Yes
16-Aug,Sydney,9.7,16.2,4.0,3.2,2.7,35.0,17.0,67.0,1028.3,6.0,14.7,Yes,Yes
16-Aug,Sydney,9.2,15.5,1.8,2.6,2.2,31.0,7.0,71.0,1026.8,7.0,14.7,Yes,No
16-Aug,Sydney,10.3,16.4,0.6,0.6,2.6,33.0,7.0,64.0,1024.7,6.0,15.9,No,No
16-Aug,Sydney,8.7,19.7,0.0,2.6,10.8,28.0,11.0,52.0,1022.9,1.0,17.9,No,No
16-Aug,Sydney,8.1,19.1,0.0,2.0,6.9,28.0,11.0,52.0,1017.9,7.0,18.8,No,No
16-Aug,Sydney,10.9,25.2,0.0,4.8,9.2,44.0,24.0,33.0,1011.4,3.0,24.6,No,No
16-Aug,Sydney,11.2,20.3,0.0,6.2,10.6,46.0,22.0,30.0,1017.0,1.0,19.6,No,No
16-Aug,Sydney,7.1,19.4,0.0,6.4,8.6,41.0,13.0,37.0,1019.8,7.0,17.3,No,No
16-Aug,Sydney,8.3,20.3,0.0,3.2,10.6,41.0,19.0,31.0,1020.2,2.0,19.8,No,No
16-Aug,Sydney,9.5,20.0,0.0,5.4,10.5,28.0,13.0,46.0,1027.2,1.0,17.6,No,No
16-Aug,Sydney,8.9,19.6,0.0,3.2,10.1,30.0,17.0,54.0,1029.7,1.0,19.2,No,No
16-Aug,Sydney,9.8,20.3,0.0,4.0,10.5,24.0,19.0,59.0,1025.8,0.0,19.6,No,No
16-Aug,Sydney,10.6,24.2,0.0,3.8,10.2,24.0,11.0,35.0,1022.1,6.0,22.7,No,No
16-Aug,Sydney,11.6,22.9,0.0,4.6,10.5,31.0,19.0,40.0,1020.7,1.0,20.7,No,No
16-Aug,Sydney,11.0,17.9,0.4,6.6,10.7,59.0,22.0,35.0,1013.8,3.0,15.7,No,No
16-Aug,Sydney,8.2,20.4,0.0,5.2,10.7,39.0,9.0,32.0,1016.4,1.0,19.9,No,No
16-Aug,Sydney,9.5,13.8,0.0,3.0,0.2,35.0,24.0,67.0,1015.0,7.0,12.2,No,Yes
16-Aug,Sydney,8.5,18.4,1.8,0.6,6.8,37.0,20.0,57.0,1013.5,7.0,15.4,Yes,Yes
16-Aug,Sydney,11.8,14.7,2.4,3.2,0.0,43.0,9.0,90.0,1007.5,8.0,13.7,Yes,Yes
16-Aug,Sydney,9.0,17.3,52.8,5.2,6.7,48.0,15.0,48.0,1010.6,3.0,15.7,Yes,No
16-Aug,Sydney,7.3,17.3,0.0,4.6,7.8,43.0,20.0,50.0,1017.6,7.0,16.4,No,Yes
16-Aug,Sydney,7.4,19.9,1.4,2.8,10.7,33.0,15.0,45.0,1020.3,1.0,17.7,Yes,No
16-Aug,Sydney,8.4,20.5,0.0,3.8,10.7,33.0,17.0,36.0,1020.9,2.0,18.0,No,No
16-Aug,Sydney,8.4,19.6,0.0,4.0,6.1,22.0,9.0,38.0,1025.0,7.0,18.1,No,No
16-Aug,Sydney,10.7,19.9,0.0,3.2,4.4,31.0,15.0,62.0,1023.1,6.0,19.6,No,No
16-Sep,Sydney,12.1,22.5,0.0,4.6,9.2,28.0,15.0,46.0,1015.3,3.0,20.7,No,Yes
16-Sep,Sydney,14.5,18.0,14.4,6.2,0.0,31.0,9.0,91.0,1006.0,8.0,15.9,Yes,Yes
16-Sep,Sydney,15.4,20.5,23.4,2.2,9.1,65.0,30.0,39.0,1004.3,5.0,20.1,Yes,No
16-Sep,Sydney,10.1,21.3,0.0,5.6,10.9,39.0,15.0,33.0,1022.0,1.0,19.2,No,No
16-Sep,Sydney,10.0,21.2,0.0,3.4,11.1,26.0,19.0,54.0,1027.1,0.0,19.0,No,No
16-Sep,Sydney,10.0,20.5,0.0,5.0,10.8,24.0,19.0,58.0,1026.3,0.0,20.2,No,No
16-Sep,Sydney,12.2,22.0,0.0,3.2,8.2,30.0,17.0,55.0,1029.3,3.0,21.0,No,No
16-Sep,Sydney,15.4,21.2,0.0,3.8,7.1,41.0,24.0,67.0,1024.8,5.0,20.1,No,No
16-Sep,Sydney,14.7,22.7,0.0,5.0,8.9,52.0,22.0,60.0,1015.9,4.0,21.2,No,Yes
16-Sep,Sydney,14.1,22.7,1.2,7.4,9.3,57.0,31.0,31.0,1010.9,7.0,21.8,Yes,No
16-Sep,Sydney,13.0,21.0,0.0,6.2,8.7,33.0,17.0,53.0,1017.1,6.0,17.6,No,No
16-Sep,Sydney,12.4,20.9,0.0,4.2,9.7,28.0,19.0,53.0,1018.5,3.0,18.3,No,No
16-Sep,Sydney,16.0,20.2,0.0,5.6,1.5,30.0,9.0,69.0,1017.8,7.0,18.9,No,Yes
16-Sep,Sydney,16.0,24.6,5.8,1.8,3.9,37.0,19.0,55.0,1008.4,7.0,23.1,Yes,No
16-Sep,Sydney,13.5,22.5,0.0,6.8,8.5,43.0,28.0,29.0,1015.5,3.0,21.7,No,No
16-Sep,Sydney,10.7,22.4,0.0,5.4,8.8,37.0,19.0,44.0,1018.0,7.0,19.2,No,No
16-Sep,Sydney,14.2,17.8,0.0,6.6,0.0,30.0,6.0,79.0,1005.7,8.0,15.1,No,Yes
16-Sep,Sydney,13.1,21.4,13.4,1.0,10.1,59.0,28.0,38.0,1008.7,1.0,20.6,Yes,No
16-Sep,Sydney,10.0,20.6,0.0,6.4,8.7,28.0,17.0,47.0,1016.0,7.0,18.5,No,No
16-Sep,Sydney,14.0,21.2,0.0,4.8,2.9,31.0,15.0,78.0,1007.5,8.0,16.8,No,Yes
16-Sep,Sydney,13.5,20.1,2.0,4.0,4.1,56.0,24.0,63.0,1005.9,7.0,17.0,Yes,No
16-Sep,Sydney,15.2,22.0,0.6,3.0,8.2,61.0,24.0,48.0,1010.7,2.0,21.5,No,No
16-Sep,Sydney,12.5,22.3,0.0,4.8,10.1,30.0,17.0,63.0,1007.9,1.0,20.6,No,Yes
16-Sep,Sydney,13.6,22.1,3.4,5.2,2.1,41.0,15.0,75.0,1006.1,7.0,16.3,Yes,Yes
16-Sep,Sydney,12.0,21.8,4.0,4.2,10.1,41.0,19.0,44.0,1009.0,1.0,18.9,Yes,No
16-Sep,Sydney,10.9,23.2,0.0,6.2,9.7,61.0,26.0,22.0,1006.8,2.0,20.6,No,No
16-Sep,Sydney,10.2,21.3,0.0,7.2,11.4,35.0,17.0,42.0,1011.3,1.0,19.6,No,Yes
16-Sep,Sydney,14.2,22.8,1.4,5.4,4.2,56.0,22.0,50.0,994.0,2.0,22.3,Yes,No
16-Sep,Sydney,12.3,20.1,0.4,7.2,8.6,67.0,39.0,40.0,998.3,3.0,17.3,No,No
16-Oct,Sydney,12.5,24.7,0.0,8.0,11.1,41.0,20.0,45.0,1008.3,0.0,22.7,No,No
16-Oct,Sydney,18.4,25.6,0.0,9.0,8.3,72.0,31.0,14.0,997.8,7.0,22.9,No,No
16-Oct,Sydney,12.7,23.4,0.0,10.2,11.1,70.0,43.0,25.0,1003.7,1.0,23.0,No,No
16-Oct,Sydney,11.7,23.7,0.0,11.0,11.0,57.0,26.0,16.0,1013.2,1.0,22.9,No,No
16-Oct,Sydney,13.0,27.8,0.0,7.6,11.1,48.0,30.0,20.0,1017.0,8.0,27.2,No,No
16-Oct,Sydney,16.0,31.0,0.0,8.6,9.3,37.0,22.0,16.0,1015.6,5.0,30.8,No,No
16-Oct,Sydney,20.1,22.2,0.2,10.0,7.4,54.0,30.0,50.0,1017.6,5.0,20.1,No,No
16-Oct,Sydney,13.8,25.5,0.0,7.4,8.4,52.0,24.0,40.0,1018.1,7.0,20.3,No,No
16-Oct,Sydney,12.3,21.3,3.8,10.2,11.4,61.0,9.0,26.0,1012.9,3.0,20.1,Yes,No
16-Oct,Sydney,10.7,23.6,0.0,6.6,9.3,39.0,24.0,32.0,1012.5,5.0,20.7,No,Yes
16-Oct,Sydney,11.8,18.3,4.4,7.4,7.9,57.0,24.0,57.0,1022.4,7.0,15.6,Yes,No
16-Oct,Sydney,9.0,21.3,0.2,8.2,11.6,30.0,19.0,37.0,1023.2,1.0,19.4,No,No
16-Oct,Sydney,11.1,23.9,0.0,5.6,12.2,50.0,26.0,36.0,1017.5,0.0,23.0,No,No
16-Oct,Sydney,15.9,29.0,0.0,10.0,11.0,56.0,28.0,37.0,1008.7,1.0,25.4,No,No
16-Oct,Sydney,11.5,25.8,3.0,3.0,12.2,48.0,26.0,23.0,1010.8,3.0,25.5,Yes,No
16-Oct,Sydney,16.2,24.5,0.2,11.0,11.1,50.0,6.0,20.0,1017.0,2.0,22.9,No,No
16-Oct,Sydney,16.4,21.6,0.0,8.0,10.3,44.0,26.0,47.0,1021.4,5.0,20.4,No,No
16-Oct,Sydney,15.3,25.2,0.0,7.4,8.4,46.0,26.0,55.0,1012.8,7.0,23.3,No,Yes
16-Oct,Sydney,16.1,18.0,11.8,8.4,4.1,57.0,22.0,69.0,1010.1,7.0,16.4,Yes,No
16-Oct,Sydney,10.2,19.8,0.6,4.8,10.4,59.0,28.0,42.0,1017.7,2.0,17.5,No,No
16-Oct,Sydney,10.2,21.5,0.8,5.8,12.4,37.0,22.0,33.0,1016.7,1.0,19.8,No,No
16-Oct,Sydney,11.4,23.3,0.0,6.8,12.3,37.0,22.0,46.0,1014.4,1.0,22.8,No,No
16-Oct,Sydney,14.3,27.0,0.0,7.8,8.5,26.0,20.0,34.0,1013.0,7.0,25.8,No,No
16-Oct,Sydney,18.4,21.7,0.0,8.0,6.2,41.0,26.0,63.0,1015.7,7.0,19.9,No,Yes
16-Oct,Sydney,14.7,19.6,1.4,4.6,0.5,30.0,7.0,57.0,1018.5,8.0,19.1,Yes,Yes
16-Oct,Sydney,15.3,24.3,3.2,1.6,7.9,41.0,20.0,66.0,1017.7,5.0,22.0,Yes,No
16-Oct,Sydney,18.2,25.5,0.2,7.0,4.6,50.0,11.0,61.0,1006.5,8.0,25.3,No,Yes
16-Oct,Sydney,16.1,23.3,1.6,6.6,12.9,52.0,20.0,28.0,1010.8,1.0,21.7,Yes,No
16-Nov,Sydney,12.1,24.5,0.0,10.6,12.1,33.0,20.0,37.0,1010.0,1.0,20.9,No,No
16-Nov,Sydney,13.0,24.1,0.0,7.2,12.8,39.0,20.0,32.0,1013.0,1.0,21.6,No,No
16-Nov,Sydney,13.6,25.2,0.0,7.4,12.2,37.0,26.0,50.0,1014.8,1.0,23.7,No,No
16-Nov,Sydney,15.3,30.6,0.0,8.4,12.8,35.0,20.0,33.0,1009.2,1.0,27.1,No,No
16-Nov,Sydney,21.0,25.7,0.0,13.4,12.4,76.0,28.0,16.0,1006.2,1.0,24.9,No,No
16-Nov,Sydney,15.7,26.0,0.0,14.4,12.3,57.0,26.0,27.0,1007.8,7.0,23.2,No,No
16-Nov,Sydney,14.8,28.1,0.0,7.6,12.4,44.0,24.0,46.0,1006.4,1.0,25.5,No,No
16-Nov,Sydney,21.2,28.3,0.0,11.0,4.1,54.0,24.0,57.0,1007.1,7.0,24.7,No,Yes
16-Nov,Sydney,17.8,22.7,2.0,5.2,2.5,37.0,19.0,67.0,1009.8,7.0,21.3,Yes,Yes
16-Nov,Sydney,16.9,24.6,10.2,2.8,10.7,28.0,19.0,62.0,1007.0,2.0,23.4,Yes,No
16-Nov,Sydney,17.8,24.3,0.0,7.0,11.1,33.0,20.0,59.0,1009.9,1.0,22.6,No,Yes
16-Nov,Sydney,18.4,32.5,9.0,7.6,9.1,48.0,22.0,59.0,996.9,3.0,26.4,Yes,No
16-Nov,Sydney,18.9,30.3,0.0,8.0,13.0,72.0,41.0,21.0,995.4,1.0,28.0,No,No
16-Nov,Sydney,17.4,24.4,0.0,15.8,7.0,56.0,28.0,52.0,1004.5,7.0,20.3,No,No
16-Nov,Sydney,15.4,23.2,0.6,5.8,9.4,39.0,19.0,45.0,1015.0,3.0,20.5,No,No
16-Nov,Sydney,14.3,25.2,0.0,5.2,12.7,39.0,22.0,52.0,1021.3,3.0,22.0,No,No
16-Nov,Sydney,17.3,23.9,0.0,7.4,12.8,43.0,28.0,53.0,1021.9,1.0,23.1,No,No
16-Nov,Sydney,16.4,31.4,0.0,9.2,12.1,37.0,11.0,36.0,1013.5,2.0,30.0,No,No
16-Nov,Sydney,19.3,24.8,0.0,8.6,3.7,44.0,20.0,58.0,1018.4,7.0,22.1,No,No
16-Nov,Sydney,19.1,25.1,0.0,6.0,8.5,33.0,26.0,55.0,1018.2,7.0,23.2,No,No
16-Nov,Sydney,19.7,28.4,0.0,7.4,6.0,35.0,17.0,64.0,1015.1,5.0,25.5,No,No
16-Nov,Sydney,21.0,31.0,0.0,8.0,9.7,46.0,24.0,54.0,1012.1,3.0,26.2,No,No
16-Nov,Sydney,13.5,23.4,5.4,6.6,13.1,52.0,26.0,39.0,1011.8,1.0,21.8,Yes,No
16-Nov,Sydney,14.7,25.5,0.0,8.8,13.1,37.0,22.0,46.0,1012.5,2.0,23.4,No,No
16-Nov,Sydney,18.1,24.4,0.0,8.0,12.3,46.0,24.0,53.0,1013.7,1.0,23.9,No,No
16-Nov,Sydney,19.6,23.5,0.0,9.8,1.7,35.0,22.0,66.0,1016.9,7.0,21.6,No,No
16-Nov,Sydney,20.3,26.1,0.0,6.0,8.1,37.0,28.0,63.0,1010.4,1.0,25.5,No,No
16-Nov,Sydney,19.3,25.3,0.0,7.8,7.0,44.0,20.0,57.0,1010.8,6.0,24.1,No,No
16-Nov,Sydney,18.2,25.2,0.0,6.4,4.4,50.0,31.0,57.0,1008.8,2.0,24.2,No,No
16-Dec,Sydney,18.1,28.5,0.0,7.4,8.1,37.0,19.0,51.0,1005.3,7.0,25.4,No,No
16-Dec,Sydney,18.7,35.7,0.2,6.0,9.8,57.0,17.0,24.0,1007.7,5.0,30.9,No,No
16-Dec,Sydney,21.0,26.8,0.0,11.2,9.7,41.0,19.0,55.0,1015.0,5.0,23.8,No,No
16-Dec,Sydney,19.7,26.9,0.0,8.0,9.3,39.0,26.0,60.0,1013.1,7.0,25.1,No,No
16-Dec,Sydney,22.1,29.9,0.4,7.6,2.9,59.0,17.0,65.0,1005.9,7.0,27.1,No,Yes
16-Dec,Sydney,20.4,23.6,3.2,7.0,0.0,33.0,7.0,83.0,1010.6,8.0,22.2,Yes,Yes
16-Dec,Sydney,18.6,25.1,7.8,1.4,9.3,37.0,24.0,56.0,1014.4,4.0,24.4,Yes,No
16-Dec,Sydney,20.2,27.9,0.2,8.0,12.2,56.0,26.0,61.0,999.4,2.0,26.9,No,No
16-Dec,Sydney,18.1,27.8,0.4,13.6,13.4,72.0,31.0,14.0,1009.9,1.0,26.4,No,No
16-Dec,Sydney,16.9,23.7,0.0,9.0,9.8,39.0,26.0,52.0,1020.5,2.0,22.1,No,No
16-Dec,Sydney,20.0,26.3,0.0,9.0,11.4,41.0,28.0,56.0,1020.4,1.0,24.3,No,No
16-Dec,Sydney,20.9,27.6,0.0,10.6,12.4,52.0,19.0,53.0,1018.1,1.0,25.5,No,No
16-Dec,Sydney,20.7,37.8,0.0,10.2,11.4,44.0,15.0,36.0,1011.1,5.0,31.1,No,No
16-Dec,Sydney,27.1,37.2,0.0,13.4,2.5,57.0,33.0,16.0,1007.0,7.0,34.1,No,Yes
16-Dec,Sydney,17.4,19.1,8.2,8.8,0.0,46.0,15.0,81.0,1017.4,8.0,17.7,Yes,Yes
16-Dec,Sydney,17.2,25.4,32.6,1.0,0.0,30.0,4.0,86.0,1009.3,8.0,20.2,Yes,Yes
16-Dec,Sydney,18.5,33.7,10.4,1.4,12.7,70.0,19.0,27.0,1005.2,4.0,32.4,Yes,No
16-Dec,Sydney,18.3,21.3,0.0,10.0,0.7,57.0,22.0,55.0,1020.0,8.0,19.9,No,No
16-Dec,Sydney,17.7,22.9,0.0,7.8,7.1,44.0,24.0,47.0,1017.5,3.0,21.4,No,No
16-Dec,Sydney,16.7,27.1,0.0,7.0,12.0,48.0,20.0,52.0,1005.3,3.0,26.9,No,No
16-Dec,Sydney,18.6,26.7,0.0,10.0,10.4,52.0,28.0,50.0,1012.2,2.0,25.0,No,No
16-Dec,Sydney,20.3,24.3,0.0,9.2,3.7,35.0,20.0,52.0,1018.1,5.0,23.0,No,No
16-Dec,Sydney,20.8,24.4,0.0,7.6,7.9,48.0,28.0,56.0,1016.6,2.0,23.8,No,No
16-Dec,Sydney,19.8,27.2,0.0,9.4,4.3,44.0,20.0,55.0,1013.8,7.0,26.3,No,Yes
16-Dec,Sydney,19.1,27.4,1.6,4.6,12.8,48.0,26.0,55.0,1015.5,3.0,26.8,Yes,No
16-Dec,Sydney,20.9,29.3,0.0,11.2,10.9,52.0,30.0,51.0,1011.4,1.0,27.9,No,No
16-Dec,Sydney,21.8,29.6,0.0,11.2,6.0,43.0,19.0,60.0,1013.3,7.0,27.5,No,No
16-Dec,Sydney,21.1,28.9,0.0,7.8,9.4,61.0,24.0,48.0,1009.7,6.0,27.5,No,No
16-Dec,Sydney,22.6,36.6,0.0,10.4,4.8,28.0,22.0,30.0,1004.4,6.0,31.8,No,No
16-Dec,Sydney,23.9,33.3,0.0,9.2,0.5,30.0,20.0,34.0,1001.7,7.0,32.1,No,No
16-Dec,Sydney,24.1,30.0,0.0,8.2,4.8,37.0,24.0,62.0,1003.4,7.0,26.4,No,No
17-Jan,Sydney,22.7,26.6,0.0,6.8,0.0,24.0,19.0,70.0,1005.5,8.0,24.9,No,No
17-Jan,Sydney,21.2,26.3,0.4,3.4,3.5,56.0,28.0,54.0,1011.8,5.0,24.8,No,Yes
17-Jan,Sydney,18.5,26.6,2.6,6.2,8.8,48.0,19.0,60.0,1018.3,7.0,25.4,Yes,Yes
17-Jan,Sydney,20.1,25.9,1.2,7.8,5.6,31.0,22.0,45.0,1020.0,7.0,23.7,Yes,Yes
17-Jan,Sydney,19.6,24.3,5.0,6.0,0.5,30.0,20.0,69.0,1017.2,7.0,22.6,Yes,Yes
17-Jan,Sydney,19.9,26.5,8.8,3.8,4.8,35.0,22.0,57.0,1017.5,6.0,25.3,Yes,Yes
17-Jan,Sydney,19.2,26.8,4.4,6.6,11.5,43.0,28.0,57.0,1015.0,3.0,25.2,Yes,No
17-Jan,Sydney,19.7,28.5,0.0,10.4,11.7,54.0,20.0,52.0,1010.0,6.0,27.5,No,No
17-Jan,Sydney,21.3,29.9,0.0,9.6,9.2,31.0,20.0,57.0,1009.2,2.0,26.7,No,No
17-Jan,Sydney,22.6,31.3,0.4,8.2,8.8,31.0,17.0,49.0,1008.1,4.0,30.5,No,No
17-Jan,Sydney,24.0,37.7,0.0,7.4,10.9,63.0,20.0,47.0,1003.4,7.0,31.4,No,No
17-Jan,Sydney,22.3,28.4,0.0,9.4,7.2,31.0,20.0,52.0,1010.7,2.0,26.8,No,No
17-Jan,Sydney,23.0,30.5,0.0,8.6,8.9,52.0,30.0,57.0,1001.3,1.0,29.0,No,No
17-Jan,Sydney,24.6,32.5,0.0,10.6,7.1,35.0,22.0,52.0,1003.2,1.0,29.2,No,No
17-Jan,Sydney,22.8,27.0,0.0,8.0,6.9,33.0,22.0,57.0,1015.7,7.0,25.5,No,No
17-Jan,Sydney,21.7,27.2,0.0,7.2,12.1,52.0,28.0,57.0,1013.9,0.0,26.3,No,No
17-Jan,Sydney,25.1,38.1,0.0,13.8,11.1,59.0,31.0,52.0,1006.8,2.0,30.1,No,No
17-Jan,Sydney,20.1,24.5,0.0,12.6,0.0,41.0,19.0,53.0,1013.7,8.0,22.7,No,No
17-Jan,Sydney,19.0,29.2,0.0,5.8,2.6,65.0,28.0,68.0,994.3,7.0,28.3,No,Yes
17-Jan,Sydney,20.8,27.4,7.8,6.2,9.7,48.0,20.0,42.0,1012.2,1.0,26.6,Yes,No
17-Jan,Sydney,20.4,26.5,0.0,9.1,10.7,39.0,22.0,50.0,1015.8,4.0,26.0,No,No
17-Jan,Sydney,21.5,32.6,0.0,9.6,12.1,56.0,20.0,51.0,1010.1,1.0,28.6,No,No
17-Jan,Sydney,24.5,37.0,0.0,12.0,2.6,69.0,20.0,33.0,1008.4,7.0,35.0,No,Yes
17-Jan,Sydney,20.6,24.3,17.8,10.2,0.3,35.0,11.0,62.0,1018.0,8.0,23.3,Yes,No
17-Jan,Sydney,20.7,25.5,0.0,2.8,0.4,31.0,13.0,64.0,1014.9,6.0,24.9,No,No
17-Jan,Sydney,20.4,27.1,0.0,4.2,6.0,31.0,15.0,57.0,1016.9,4.0,25.7,No,No
17-Jan,Sydney,20.4,29.7,0.0,5.4,12.2,48.0,17.0,59.0,1012.2,1.0,28.1,No,No
17-Jan,Sydney,22.3,30.2,0.0,11.4,6.8,31.0,19.0,56.0,1015.4,6.0,28.9,No,No
17-Jan,Sydney,23.1,34.3,0.0,6.0,12.0,56.0,17.0,54.0,1008.0,3.0,30.3,No,No
17-Jan,Sydney,25.4,39.4,0.0,11.8,4.8,57.0,33.0,58.0,1009.7,7.0,29.2,No,Yes
17-Feb,Sydney,20.3,23.6,1.2,9.2,0.0,33.0,9.0,79.0,1012.7,8.0,22.4,Yes,Yes
17-Feb,Sydney,20.8,27.1,4.4,0.0,6.0,50.0,22.0,56.0,1013.9,7.0,25.4,Yes,No
17-Feb,Sydney,22.3,26.4,0.0,6.6,0.1,24.0,17.0,63.0,1013.5,8.0,26.1,No,No
17-Feb,Sydney,22.7,30.4,0.0,4.4,7.2,35.0,17.0,65.0,1010.4,5.0,28.1,No,No
17-Feb,Sydney,25.8,34.9,0.0,9.6,7.0,41.0,6.0,41.0,1007.3,7.0,34.1,No,No
17-Feb,Sydney,26.2,34.7,0.0,11.8,10.9,48.0,19.0,44.0,1009.3,1.0,33.9,No,Yes
17-Feb,Sydney,20.7,27.0,85.0,3.4,5.9,46.0,19.0,85.0,1021.8,7.0,23.1,Yes,Yes
17-Feb,Sydney,22.5,30.9,5.4,5.2,11.8,54.0,20.0,55.0,1013.0,1.0,29.7,Yes,No
17-Feb,Sydney,23.7,37.5,0.0,10.0,12.0,44.0,17.0,35.0,1006.4,2.0,36.2,No,No
17-Feb,Sydney,23.9,36.2,0.0,11.0,11.4,63.0,19.0,51.0,1002.7,3.0,33.1,No,No
17-Feb,Sydney,24.5,31.9,0.0,10.4,7.8,59.0,33.0,59.0,998.0,7.0,28.1,No,No
17-Feb,Sydney,17.8,27.3,0.0,7.0,12.8,37.0,22.0,32.0,1007.3,1.0,26.9,No,No
17-Feb,Sydney,18.0,26.1,25.6,1.2,10.1,37.0,17.0,52.0,1013.6,2.0,26.1,Yes,No
17-Feb,Sydney,19.5,30.0,0.0,8.0,11.1,54.0,24.0,51.0,1009.0,1.0,28.8,No,No
17-Feb,Sydney,22.6,29.9,0.0,11.2,6.6,70.0,9.0,59.0,1005.7,7.0,26.8,No,Yes
17-Feb,Sydney,21.8,29.4,8.0,5.4,7.0,41.0,20.0,58.0,1004.9,2.0,28.8,Yes,Yes
17-Feb,Sydney,18.6,26.1,3.2,6.4,7.9,48.0,19.0,48.0,1006.1,2.0,25.0,Yes,No
17-Feb,Sydney,17.5,28.3,0.6,8.0,12.5,63.0,19.0,18.0,1009.6,0.0,27.5,No,No
17-Feb,Sydney,16.9,27.6,0.0,10.4,11.7,33.0,19.0,36.0,1018.5,2.0,26.3,No,No
17-Feb,Sydney,19.3,27.7,0.0,7.0,12.2,48.0,22.0,47.0,1018.5,1.0,26.2,No,No
17-Feb,Sydney,21.6,28.1,0.0,11.6,11.5,46.0,22.0,52.0,1017.2,1.0,27.3,No,No
17-Feb,Sydney,21.8,28.0,0.0,10.6,5.7,31.0,15.0,56.0,1018.6,7.0,27.3,No,Yes
17-Feb,Sydney,18.6,20.8,7.8,4.4,0.0,44.0,19.0,87.0,1020.1,8.0,19.0,Yes,Yes
17-Feb,Sydney,18.3,25.5,28.6,5.8,5.3,48.0,24.0,54.0,1021.8,3.0,24.3,Yes,Yes
17-Feb,Sydney,18.7,26.6,26.4,7.6,7.5,44.0,24.0,47.0,1022.8,3.0,25.6,Yes,Yes
17-Feb,Sydney,20.7,26.7,2.6,5.6,9.2,48.0,17.0,61.0,1021.4,6.0,26.4,Yes,Yes
17-Mar,Sydney,20.6,27.2,26.4,7.2,2.2,43.0,22.0,67.0,1019.4,7.0,25.0,Yes,Yes
17-Mar,Sydney,20.5,26.3,3.2,3.6,7.6,26.0,15.0,69.0,1016.0,5.0,25.0,Yes,Yes
17-Mar,Sydney,20.7,24.8,37.8,5.2,1.4,63.0,17.0,85.0,1016.0,8.0,22.2,Yes,Yes
17-Mar,Sydney,19.9,23.3,27.6,4.0,0.2,54.0,20.0,86.0,1013.1,7.0,20.9,Yes,Yes
17-Mar,Sydney,20.1,23.0,7.6,2.4,0.0,56.0,24.0,76.0,1009.6,7.0,22.1,Yes,Yes
17-Mar,Sydney,19.6,25.7,2.4,4.0,7.7,65.0,33.0,49.0,1013.2,3.0,25.5,Yes,No
17-Mar,Sydney,18.8,23.2,0.0,9.4,3.6,54.0,30.0,62.0,1017.7,7.0,21.7,No,Yes
17-Mar,Sydney,16.9,23.5,5.0,8.8,1.4,46.0,20.0,56.0,1017.4,8.0,22.0,Yes,No
17-Mar,Sydney,17.9,25.1,1.0,5.4,2.7,43.0,31.0,54.0,1016.0,7.0,23.3,No,No
17-Mar,Sydney,17.3,25.8,0.6,5.4,7.4,44.0,24.0,51.0,1014.0,3.0,25.1,No,No
17-Mar,Sydney,16.9,26.1,0.2,5.0,10.7,31.0,20.0,47.0,1012.3,2.0,25.5,No,No
17-Mar,Sydney,17.4,26.4,0.0,7.2,10.6,46.0,28.0,50.0,1007.7,1.0,26.0,No,No
17-Mar,Sydney,22.2,27.4,0.0,7.2,6.2,56.0,19.0,63.0,1012.4,6.0,27.0,No,No
17-Mar,Sydney,22.6,25.9,0.4,7.6,0.5,44.0,24.0,67.0,1020.2,8.0,21.4,No,Yes
